policy,minutes,stage,cash,net_income_per_min,sustained_income_per_min,customers_served,upgrades,employees
idle-player,64.00,1,146.19,0.000,2.001,52,5,0
idle-player,64.50,1,146.19,0.000,2.001,52,5,0
idle-player,65.00,1,146.19,0.000,2.001,52,5,0
idle-player,65.50,1,150.86,4.679,2.195,54,5,0
idle-player,66.00,1,153.32,7.137,2.493,55,5,0
idle-player,66.50,1,157.05,6.181,2.750,56,5,0
idle-player,67.00,1,157.05,0.000,2.750,56,5,0
idle-player,67.50,1,157.05,0.000,2.060,56,5,0
idle-player,68.00,1,157.05,0.000,1.060,56,5,0
idle-player,68.50,1,157.05,0.000,0.750,56,5,0
idle-player,69.00,1,157.05,0.000,0.750,56,5,0
idle-player,69.50,1,157.05,0.000,0.750,56,5,0
idle-player,70.00,1,157.05,0.000,0.750,56,5,0
idle-player,70.50,1,171.16,14.111,1.338,59,5,0
idle-player,71.00,1,179.80,22.751,2.286,62,5,0
idle-player,71.50,1,179.80,6.181,2.543,62,5,0
idle-player,72.00,1,179.80,0.000,2.543,62,5,0
idle-player,72.50,1,179.80,0.000,2.543,62,5,0
idle-player,73.00,1,179.80,0.000,2.543,62,5,0
idle-player,73.50,1,179.80,0.000,2.543,62,5,0
idle-player,74.00,1,179.80,0.000,2.543,62,5,0
idle-player,74.50,1,179.80,0.000,2.543,62,5,0
idle-player,75.00,1,179.80,0.000,2.543,62,5,0
idle-player,75.50,1,187.84,8.038,2.878,64,5,0
idle-player,76.00,1,194.02,14.219,3.471,66,5,0
idle-player,76.50,1,196.48,8.640,3.831,67,5,0
idle-player,77.00,1,196.48,0.000,3.831,67,5,0
idle-player,77.50,1,196.48,0.000,3.636,67,5,0
idle-player,78.00,1,196.48,0.000,3.338,67,5,0
idle-player,78.50,1,196.48,0.000,3.081,67,5,0
idle-player,79.00,1,196.48,0.000,3.081,67,5,0
idle-player,79.50,1,196.48,0.000,3.081,67,5,0
idle-player,80.00,1,196.48,0.000,3.081,67,5,0
idle-player,80.50,1,207.81,11.337,3.553,70,5,0
idle-player,81.00,1,213.52,17.048,4.264,71,5,0
idle-player,81.50,1,213.52,5.711,4.502,71,5,0
idle-player,82.00,1,213.52,0.000,4.502,71,5,0
idle-player,82.50,1,213.52,0.000,3.914,71,5,0
idle-player,83.00,1,213.52,0.000,2.966,71,5,0
idle-player,83.50,1,213.52,0.000,2.708,71,5,0
idle-player,84.00,1,213.52,0.000,2.708,71,5,0
idle-player,84.50,1,213.52,0.000,2.708,71,5,0
idle-player,85.00,1,213.52,0.000,2.708,71,5,0
idle-player,85.50,1,215.88,2.361,2.806,72,5,0
idle-player,86.00,1,215.88,2.361,2.905,72,5,0
idle-player,86.50,1,215.88,0.000,2.905,72,5,0
idle-player,87.00,1,215.88,0.000,2.905,72,5,0
idle-player,87.50,1,215.88,0.000,2.570,72,5,0
idle-player,88.00,1,215.88,0.000,1.977,72,5,0
idle-player,88.50,1,215.88,0.000,1.617,72,5,0
idle-player,89.00,1,215.88,0.000,1.617,72,5,0
idle-player,89.50,1,215.88,0.000,1.617,72,5,0
idle-player,90.00,1,215.88,0.000,1.617,72,5,0
idle-player,90.50,1,229.90,14.013,2.201,76,5,0
idle-player,91.00,1,241.32,25.435,3.261,78,5,0
idle-player,91.50,1,253.21,23.315,4.233,81,5,0
idle-player,92.00,1,253.21,3.723,4.388,81,5,0
idle-player,92.50,1,253.21,0.000,3.915,81,5,0
idle-player,93.00,1,253.21,0.000,3.205,81,5,0
idle-player,93.50,1,253.21,0.000,2.967,81,5,0
idle-player,94.00,1,253.21,0.000,2.967,81,5,0
idle-player,94.50,1,253.21,0.000,2.967,81,5,0
idle-player,95.00,1,113.21,0.000,2.967,81,5,0
idle-player,95.50,2,120.12,6.911,3.255,83,5,0
idle-player,96.00,2,120.12,6.911,3.543,83,5,0
idle-player,96.50,2,120.12,0.000,3.543,83,5,0
idle-player,97.00,2,120.12,0.000,3.543,83,5,0
idle-player,97.50,2,120.12,0.000,3.445,83,5,0
idle-player,98.00,2,120.12,0.000,3.346,83,5,0
idle-player,98.50,2,120.12,0.000,3.346,83,5,0
idle-player,99.00,2,120.12,0.000,3.346,83,5,0
idle-player,99.50,2,120.12,0.000,3.346,83,5,0
idle-player,100.00,2,100.12,0.000,3.346,83,5,1
idle-player,100.50,2,113.27,13.151,3.894,86,5,1
idle-player,101.00,2,141.35,41.291,5.615,90,5,1
idle-player,101.50,2,162.00,41.097,7.327,94,5,1
idle-player,102.00,2,175.98,34.688,8.772,96,5,1
idle-player,102.50,2,193.41,31.468,9.500,99,5,1
idle-player,103.00,2,215.79,39.866,10.101,104,5,1
idle-player,103.50,2,228.31,31.241,10.431,107,5,1
idle-player,104.00,2,231.68,15.949,10.940,108,5,1
idle-player,104.50,2,235.04,6.791,11.223,109,5,1
idle-player,105.00,2,227.52,15.901,11.886,111,5,2
idle-player,105.50,2,241.90,26.918,13.008,115,5,2
idle-player,106.00,2,254.59,27.186,14.140,118,5,2
idle-player,106.50,2,261.80,20.020,14.974,120,5,2
idle-player,107.00,2,265.05,10.586,15.416,121,5,2
idle-player,107.50,2,264.34,2.655,15.238,121,5,2
idle-player,108.00,2,263.62,-1.311,14.896,121,5,2
idle-player,108.50,2,262.91,-1.311,14.841,121,5,2
idle-player,109.00,2,262.19,-1.311,14.786,121,5,2
idle-player,109.50,2,261.48,-1.311,14.732,121,5,2
idle-player,110.00,2,260.76,-1.311,14.677,121,5,2
idle-player,110.50,2,260.05,-1.311,14.623,121,5,2
idle-player,111.00,2,259.33,-1.311,14.568,121,5,2
idle-player,111.50,2,262.58,2.655,14.679,122,5,2
idle-player,112.00,2,261.87,2.655,14.789,122,5,2
idle-player,112.50,2,290.82,28.355,15.423,126,5,2
idle-player,113.00,2,310.16,44.440,15.554,129,5,2
idle-player,113.50,2,329.72,24.679,14.870,133,5,2
idle-player,114.00,2,338.44,24.679,14.453,135,5,2
idle-player,114.50,2,355.31,25.712,14.213,139,5,2
idle-player,115.00,2,368.70,26.653,13.663,141,5,2
idle-player,115.50,2,372.93,17.737,13.100,142,5,2
idle-player,116.00,2,378.40,9.821,12.845,144,5,2
idle-player,116.50,2,387.36,14.547,13.168,146,5,2
idle-player,117.00,2,413.12,30.876,13.792,151,5,2
idle-player,117.50,2,432.21,41.008,14.379,154,5,2
idle-player,118.00,2,441.89,28.888,14.450,157,5,2
idle-player,118.50,2,451.32,15.261,14.251,160,5,2
idle-player,119.00,2,457.03,11.538,14.291,162,5,2
idle-player,119.50,2,460.04,8.836,14.549,163,5,2
idle-player,120.00,2,459.32,-1.311,14.549,163,5,2
idle-player,120.50,2,458.61,-1.311,14.549,163,5,2
idle-player,121.00,2,461.86,2.655,14.714,164,5,2
idle-player,121.50,2,461.15,2.655,14.879,164,5,2
idle-player,122.00,2,460.43,-1.311,14.879,164,5,2
idle-player,122.50,2,459.72,-1.311,14.879,164,5,2
idle-player,123.00,2,459.00,-1.311,14.879,164,5,2
idle-player,123.50,2,458.29,-1.311,14.714,164,5,2
idle-player,124.00,2,478.33,19.454,15.414,168,5,2
idle-player,124.50,2,492.72,30.586,15.507,172,5,2
idle-player,125.00,2,500.17,19.498,14.467,174,5,2
idle-player,125.50,2,522.95,30.353,14.704,178,5,2
idle-player,126.00,2,535.64,35.583,15.158,181,5,2
idle-player,126.50,2,544.60,21.766,14.994,183,5,2
idle-player,127.00,2,553.75,14.267,14.478,186,5,2
idle-player,127.50,2,563.66,14.267,14.333,189,5,2
idle-player,128.00,2,568.66,9.317,14.312,190,5,2
idle-player,128.50,2,581.34,17.800,14.448,193,5,2
idle-player,129.00,2,602.38,29.872,14.406,197,5,2
idle-player,129.50,2,616.02,34.794,14.147,201,5,2
idle-player,130.00,2,621.73,19.469,13.754,203,5,2
idle-player,130.50,2,631.16,15.261,13.754,206,5,2
idle-player,131.00,2,639.12,13.787,13.848,208,5,2
idle-player,131.50,2,638.40,2.412,13.580,208,5,2
idle-player,132.00,2,637.69,-1.311,13.580,208,5,2
idle-player,132.50,2,636.97,-1.311,13.580,208,5,2
idle-player,133.00,2,636.26,-1.311,13.415,208,5,2
idle-player,133.50,2,635.54,-1.311,13.250,208,5,2
idle-player,134.00,2,634.83,-1.311,13.250,208,5,2
idle-player,134.50,2,634.11,-1.311,13.250,208,5,2
idle-player,135.00,2,635.86,1.148,13.352,209,5,2
idle-player,135.50,2,638.86,4.871,13.610,210,5,2
idle-player,136.00,2,645.84,10.101,13.220,212,5,2
idle-player,136.50,2,663.67,24.922,12.984,215,5,2
idle-player,137.00,2,682.76,37.042,13.715,218,5,2
idle-player,137.50,2,690.96,27.414,13.593,220,5,2
idle-player,138.00,2,698.92,7.362,12.417,222,5,2
idle-player,138.50,2,724.19,29.626,12.744,226,5,2
idle-player,139.00,2,732.39,33.591,13.550,228,5,2
idle-player,139.50,2,749.50,25.426,14.015,231,5,2
idle-player,140.00,2,754.49,11.846,14.120,232,5,2
idle-player,140.50,2,777.55,28.175,14.552,236,5,2
idle-player,141.00,2,779.30,24.922,14.346,237,5,2
idle-player,141.50,2,797.60,20.162,13.736,241,5,2
idle-player,142.00,2,808.77,27.138,14.056,244,5,2
idle-player,142.50,2,828.11,30.633,14.696,247,5,2
idle-player,143.00,2,836.31,27.657,15.274,249,5,2
idle-player,143.50,2,838.06,10.064,15.593,250,5,2
idle-player,144.00,2,837.34,1.148,15.696,250,5,2
idle-player,144.50,2,836.63,-1.311,15.696,250,5,2
idle-player,145.00,2,835.91,-1.311,15.696,250,5,2
idle-player,145.50,2,835.20,-1.311,15.696,250,5,2
idle-player,146.00,2,834.48,-1.311,15.696,250,5,2
idle-player,146.50,2,833.77,-1.311,15.696,250,5,2
idle-player,147.00,2,833.05,-1.311,15.593,250,5,2
idle-player,147.50,2,842.01,8.366,15.739,252,5,2
idle-player,148.00,2,855.40,18.498,16.089,254,5,2
idle-player,148.50,2,864.36,22.464,15.986,256,5,2
idle-player,149.00,2,882.69,17.737,15.182,259,5,2
idle-player,149.50,2,896.09,31.850,15.367,263,5,2
idle-player,150.00,2,899.10,10.101,15.481,264,5,2
idle-player,150.50,2,921.39,25.426,15.306,268,5,2
idle-player,151.00,2,938.74,39.766,15.563,271,5,2
idle-player,151.50,2,951.43,26.187,15.595,274,5,2
idle-player,152.00,2,964.11,25.489,16.163,277,5,2
idle-player,152.50,2,969.58,18.270,15.750,279,5,2
idle-player,153.00,2,988.12,24.128,15.717,283,5,2
idle-player,153.50,2,1006.98,23.183,15.843,287,5,2
idle-player,154.00,2,1015.15,27.149,15.844,290,5,2
idle-player,154.50,2,1022.37,15.503,15.213,292,5,2
idle-player,155.00,2,242.69,19.725,14.883,295,5,2
idle-player,155.50,3,241.97,19.725,15.285,295,5,2
idle-player,156.00,3,241.26,-1.311,15.183,295,5,2
idle-player,156.50,3,240.54,-1.311,15.183,295,5,2
idle-player,157.00,3,239.83,-1.311,15.183,295,5,2
idle-player,157.50,3,239.11,-1.311,15.183,295,5,2
idle-player,158.00,3,238.40,-1.311,15.183,295,5,2
idle-player,158.50,3,237.68,-1.311,15.183,295,5,2
idle-player,159.00,3,236.97,-1.311,15.183,295,5,2
idle-player,159.50,3,236.25,-1.311,14.780,295,5,2
idle-player,160.00,3,217.54,-1.311,13.954,295,5,3
idle-player,160.50,3,254.34,36.203,14.527,299,5,3
idle-player,161.00,3,263.96,46.594,15.729,301,5,3
idle-player,161.50,3,266.64,12.478,14.922,302,5,3
idle-player,162.00,3,305.67,41.887,16.247,306,5,3
idle-player,162.50,3,315.01,33.047,16.564,307,5,3
idle-player,163.00,3,350.42,44.923,16.779,310,5,3
idle-player,163.50,3,357.07,42.237,17.448,312,5,3
idle-player,164.00,3,385.18,31.205,17.686,315,5,3
idle-player,164.50,3,384.14,13.585,17.491,315,5,3
idle-player,165.00,3,381.49,10.490,16.922,318,5,4
idle-player,165.50,3,390.79,20.828,16.824,320,5,4
idle-player,166.00,3,417.84,36.559,17.216,324,5,4
idle-player,166.50,3,426.47,35.891,18.066,325,5,4
idle-player,167.00,3,440.66,23.039,18.204,326,5,4
idle-player,167.50,3,464.33,38.081,18.969,328,5,4
idle-player,168.00,3,473.51,26.195,20.115,329,5,4
idle-player,168.50,3,472.21,8.098,20.507,329,5,4
idle-player,169.00,3,470.91,-2.383,20.462,329,5,4
idle-player,169.50,3,469.61,-2.383,20.417,329,5,4
idle-player,170.00,3,384.31,-2.383,20.373,329,6,4
idle-player,170.50,3,383.01,-2.383,20.328,329,6,4
idle-player,171.00,3,381.71,-2.383,20.283,329,6,4
idle-player,171.50,3,405.84,23.039,21.298,331,6,4
idle-player,172.00,3,410.25,28.750,22.551,332,6,4
idle-player,172.50,3,445.46,39.837,22.702,336,6,4
idle-player,173.00,3,444.16,34.126,22.182,336,6,4
idle-player,173.50,3,472.15,26.912,22.784,340,6,4
idle-player,174.00,3,483.68,36.023,22.540,342,6,4
idle-player,174.50,3,506.66,34.728,22.610,345,6,4
idle-player,175.00,3,463.20,29.178,21.954,348,7,4
idle-player,175.50,3,477.33,30.405,21.461,350,7,4
idle-player,176.00,3,504.11,41.127,21.874,353,7,4
idle-player,176.50,3,515.40,25.695,22.379,355,7,4
idle-player,177.00,3,520.52,16.628,22.634,357,7,4
idle-player,177.50,3,549.89,34.710,23.213,359,7,4
idle-player,178.00,3,570.44,50.133,23.778,362,7,4
idle-player,178.50,3,574.85,25.176,23.332,363,7,4
idle-player,179.00,3,583.92,7.991,22.705,364,7,4
idle-player,179.50,3,599.88,14.867,21.738,366,7,4
idle-player,180.00,3,514.58,14.867,21.266,366,8,4
idle-player,180.50,3,513.28,-2.383,20.829,366,8,4
idle-player,181.00,3,511.98,-2.383,20.829,366,8,4
idle-player,181.50,3,510.68,-2.383,20.829,366,8,4
idle-player,182.00,3,509.38,-2.383,20.829,366,8,4
idle-player,182.50,3,508.08,-2.383,20.829,366,8,4
idle-player,183.00,3,509.23,0.075,20.931,367,8,4
idle-player,183.50,3,514.81,4.492,20.159,368,8,4
idle-player,184.00,3,537.64,28.618,20.153,371,8,4
idle-player,184.50,3,543.21,28.618,19.686,372,8,4
idle-player,185.00,3,461.63,15.334,18.903,375,9,4
idle-player,185.50,3,466.51,21.515,18.678,377,9,4
idle-player,186.00,3,487.73,22.593,18.118,380,9,4
idle-player,186.50,3,511.40,35.176,18.137,382,9,4
idle-player,187.00,3,533.04,45.525,18.818,384,9,4
idle-player,187.50,3,560.51,49.331,19.606,388,9,4
idle-player,188.00,3,564.92,32.105,19.231,389,9,4
idle-player,188.50,3,594.85,34.558,19.600,392,9,4
idle-player,189.00,3,600.43,25.242,19.959,393,9,4
idle-player,189.50,3,621.89,27.256,19.648,396,9,4
idle-player,190.00,3,555.56,40.958,19.266,400,10,4
idle-player,190.50,3,564.19,40.514,19.905,401,10,4
idle-player,191.00,3,573.55,18.209,20.331,403,10,4
idle-player,191.50,3,572.25,2.567,19.818,403,10,4
idle-player,192.00,3,575.90,2.567,19.306,404,10,4
idle-player,192.50,3,574.60,2.567,19.512,404,10,4
idle-player,193.00,3,573.30,-2.383,19.512,404,10,4
idle-player,193.50,3,572.00,-2.383,19.512,404,10,4
idle-player,194.00,3,570.70,-2.383,19.512,404,10,4
idle-player,194.50,3,569.40,-2.383,19.512,404,10,4
idle-player,195.00,3,498.10,-2.383,19.410,404,11,4
idle-player,195.50,3,496.80,-2.383,19.123,404,11,4
idle-player,196.00,3,495.50,-2.383,17.831,404,11,4
idle-player,196.50,3,538.24,41.649,18.374,408,11,4
idle-player,197.00,3,560.41,61.079,20.280,412,11,4
idle-player,197.50,3,564.17,26.154,20.474,413,11,4
idle-player,198.00,3,589.65,29.455,20.759,416,11,4
idle-player,198.50,3,608.03,28.200,20.469,418,11,4
idle-player,199.00,3,614.58,25.146,19.620,420,11,4
idle-player,199.50,3,635.50,27.688,18.718,423,11,4
idle-player,200.00,3,564.48,51.972,19.546,427,12,4
idle-player,200.50,3,578.97,53.173,20.321,429,12,4
idle-player,201.00,3,577.67,13.402,19.828,429,12,4
idle-player,201.50,3,608.91,30.153,19.949,433,12,4
idle-player,202.00,3,622.81,38.349,19.840,435,12,4
idle-player,202.50,3,630.62,21.931,19.066,437,12,4
idle-player,203.00,3,642.45,19.856,19.134,439,12,4
idle-player,203.50,3,658.89,28.487,20.214,441,12,4
idle-player,204.00,3,673.46,31.228,21.409,442,12,4
idle-player,204.50,3,672.16,13.490,21.864,442,12,4
idle-player,205.00,3,583.59,8.343,22.311,443,13,4
idle-player,205.50,3,582.29,8.343,22.758,443,13,4
idle-player,206.00,3,580.99,-2.383,22.758,443,13,4
idle-player,206.50,3,579.69,-2.383,22.758,443,13,4
idle-player,207.00,3,578.39,-2.383,22.758,443,13,4
idle-player,207.50,3,587.82,8.343,23.204,444,13,4
idle-player,208.00,3,586.52,8.343,23.651,444,13,4
idle-player,208.50,3,627.39,39.788,23.574,448,13,4
idle-player,209.00,3,644.47,53.115,23.242,450,13,4
idle-player,209.50,3,665.49,38.316,23.749,453,13,4
idle-player,210.00,3,585.87,61.767,25.095,456,14,4
idle-player,210.50,3,594.69,55.418,26.229,458,14,4
idle-player,211.00,3,619.88,34.227,26.608,460,14,4
idle-player,211.50,3,650.24,39.895,27.116,463,14,4
idle-player,212.00,3,664.81,45.148,26.832,464,14,4
idle-player,212.50,3,692.77,26.875,25.736,466,14,4
idle-player,213.00,3,711.72,36.400,26.694,469,14,4
idle-player,213.50,3,731.88,39.320,27.076,471,14,4
idle-player,214.00,3,744.53,33.023,26.854,473,14,4
idle-player,214.50,3,780.29,48.634,27.967,475,14,4
idle-player,215.00,3,682.14,45.300,29.027,477,15,4
idle-player,215.50,3,701.72,47.643,29.825,479,15,4
idle-player,216.00,3,714.37,22.296,29.453,481,15,4
idle-player,216.50,3,738.62,37.114,30.438,483,15,4
idle-player,217.00,3,741.12,26.965,31.213,484,15,4
idle-player,217.50,3,739.82,1.421,30.925,484,15,4
idle-player,218.00,3,738.52,-2.383,30.925,484,15,4
idle-player,218.50,3,737.22,-2.383,30.925,484,15,4
idle-player,219.00,3,738.43,0.130,31.030,485,15,4
idle-player,219.50,3,747.75,10.749,31.130,486,15,4
idle-player,220.00,3,701.07,18.856,31.568,487,16,4
idle-player,220.50,3,730.98,28.820,31.111,491,16,4
idle-player,221.00,3,745.55,23.638,29.883,492,16,4
idle-player,221.50,3,746.76,16.003,28.953,493,16,4
idle-player,222.00,3,795.55,50.213,28.472,497,16,4
idle-player,222.50,3,807.70,61.157,28.711,500,16,4
idle-player,223.00,3,820.83,25.497,28.347,502,16,4
idle-player,223.50,3,829.05,10.946,27.141,504,16,4
idle-player,224.00,3,838.48,17.868,26.004,505,16,4
idle-player,224.50,3,889.92,61.086,27.430,509,16,4
idle-player,225.00,3,765.62,39.740,27.569,509,17,4
idle-player,225.50,3,777.47,10.771,26.379,512,17,4
idle-player,226.00,3,815.44,45.993,26.920,516,17,4
idle-player,226.50,3,832.68,55.418,27.202,517,17,4
idle-player,227.00,3,849.01,33.780,26.722,519,17,4
idle-player,227.50,3,847.71,15.248,25.373,519,17,4
idle-player,228.00,3,866.70,17.914,25.190,521,17,4
idle-player,228.50,3,875.55,28.062,24.813,522,17,4
idle-player,229.00,3,874.25,7.765,24.013,522,17,4
idle-player,229.50,3,879.96,4.628,24.146,523,17,4
idle-player,230.00,3,738.66,-2.383,24.146,523,18,4
idle-player,230.50,3,737.36,-2.383,24.146,523,18,4
idle-player,231.00,3,736.06,-2.383,24.042,523,18,4
idle-player,231.50,3,734.76,-2.383,23.495,523,18,4
idle-player,232.00,3,764.86,29.007,23.918,526,18,4
idle-player,232.50,3,779.43,44.880,24.587,527,18,4
idle-player,233.00,3,808.82,28.313,24.782,531,18,4
idle-player,233.50,3,810.04,30.826,25.399,532,18,4
idle-player,234.00,3,823.45,14.840,23.925,535,18,4
idle-player,234.50,3,844.37,28.700,22.573,538,18,4
idle-player,235.00,3,769.22,29.985,22.760,539,19,4
idle-player,235.50,3,794.41,34.258,23.731,541,19,4
idle-player,236.00,3,819.60,50.602,25.095,543,19,4
idle-player,236.50,3,845.79,51.602,24.700,547,19,4
idle-player,237.00,3,851.51,32.121,24.383,548,19,4
idle-player,237.50,3,864.98,19.402,24.742,550,19,4
idle-player,238.00,3,874.50,23.207,23.793,552,19,4
idle-player,238.50,3,894.24,29.478,22.712,554,19,4
idle-player,239.00,3,928.82,54.538,23.577,558,19,4
idle-player,239.50,3,931.32,37.298,24.496,559,19,4
idle-player,240.00,3,790.02,1.421,23.808,559,20,4
idle-player,240.50,3,798.87,7.765,22.963,560,20,4
idle-player,241.00,3,797.57,7.765,22.963,560,20,4
idle-player,241.50,3,796.27,-2.383,22.671,560,20,4
idle-player,242.00,3,794.97,-2.383,22.671,560,20,4
idle-player,242.50,3,812.20,16.149,23.443,561,20,4
idle-player,243.00,3,826.78,32.022,24.876,562,20,4
idle-player,243.50,3,844.01,16.149,25.648,563,20,4
idle-player,244.00,3,869.64,43.081,26.235,566,20,4
idle-player,244.50,3,868.34,24.549,25.388,566,20,4
idle-player,245.00,3,770.46,13.041,24.751,570,21,4
